molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1314841,CC1CCN(c2nc3ccc(C(=O)NCCCN4CCCCC4C)cc3s2)CC1,active,414.61900000000026,4.526900000000004,1.0,5.0,6.15002808767115
CHEMBL1555216,COc1ccc(CCNC(=O)COC(=O)c2ccc([N+](=O)[O-])o2)cc1,inactive,348.3110000000001,1.7121,1.0,7.0,4.499999678657065
CHEMBL1496684,CCCCCCCSc1nnc(N)s1,inactive,231.39000000000001,3.182800000000001,1.0,5.0,4.550000451689026
CHEMBL1965713,CCN1C(=O)/C(=C2/Sc3ccccc3N2CC)S/C1=N\c1nc[nH]n1,inactive,372.47900000000004,3.1888000000000014,1.0,7.0,4.499999678657065
CHEMBL2355453,Cl.O=[N+]([O-])c1ccc(/C=N\N2CCN(Cc3ccccc3Cl)CC2)cc1,inactive,395.2900000000001,3.8217000000000025,0.0,5.0,4.949999401714238
CHEMBL1474634,COc1ccccc1NC(=O)c1sc2nc(C)c(C(=O)Nc3ccc(C)cc3C)c(-c3ccc(C)o3)c2c1N,inactive,540.6450000000002,6.885380000000006,3.0,7.0,4.499999678657065
CHEMBL1324051,CSc1nc(N(CCO)CCO)c2sc3nc(-c4ccco4)c4c(c3c2n1)CCC4,inactive,442.5660000000003,3.5011000000000028,2.0,9.0,4.300000202445418
CHEMBL1518236,CCOc1ccc(NC(=O)c2cnn3c(O)cc(C4CCN(C(=O)OC(C)(C)C)CC4)nc23)cc1,inactive,481.5530000000004,4.200400000000004,2.0,8.0,4.349999603463148
CHEMBL1702952,O=C(Nc1ccccc1)C1=C[C@H](c2ccc(C(F)(F)F)cc2)C[C@H](OCCCCO)O1,inactive,435.44200000000023,4.847100000000005,2.0,4.0,4.349999603463148
CHEMBL1899822,COc1ccccc1OCCCn1c(-c2ccc(Cl)cc2)nc2ccccc2c1=O,inactive,420.8960000000001,5.194600000000006,0.0,5.0,4.450000476425332
CHEMBL1884687,Cc1ccc(S(=O)(=O)N2C[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3[C@@H](C)[C@H]2C#N)cc1,active,344.48,3.1899000000000015,0.0,3.0,6.50003813440381
CHEMBL1491054,O=C(CSc1ncnc2c1oc1ccccc12)NC1CCCCC1,active,341.4360000000002,3.9170000000000025,1.0,5.0,6.400007822415902
CHEMBL1557426,COCCN(CCOC)Cc1c(O)ccc2c1O/C(=C\c1ccc(C)o1)C2=O,inactive,387.43200000000013,3.004620000000002,1.0,7.0,4.499999678657065
CHEMBL1715079,COc1ccc(C2(C)NC(=O)N(CC(=O)N(c3ccccc3)C3CCS(=O)(=O)C3)C2=O)cc1,inactive,471.53500000000025,1.6824999999999994,1.0,6.0,4.250000251143582
CHEMBL600342,C=CCOC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1ccc(OC(=O)c2ccco2)cc1,inactive,452.48800000000017,3.878200000000003,0.0,8.0,4.40000018605658
CHEMBL3192042,CCOc1cccc(/C=N/c2cc(C)cc(C)c2O)c1O,inactive,285.34299999999996,3.8639400000000035,2.0,4.0,4.499999678657065
CHEMBL1397164,Cc1cccc(CCNC(=O)c2nc(-c3ccc(Cl)cc3)n3c2CCCCC3)c1,inactive,407.9450000000003,5.2108200000000044,1.0,3.0,4.149999867728904
CHEMBL1426370,CCOC(=O)c1c(-c2ccc(C)cc2C)csc1NC(=O)CSc1nnnn1C,inactive,431.5430000000002,3.4629400000000006,1.0,9.0,4.450000476425332
CHEMBL1435413,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl.O,inactive,378.9000000000001,2.770300000000002,1.0,4.0,4.450000476425332
CHEMBL1489354,O=C(c1ccc(COc2ccccc2Br)o1)N1CCN(c2ccccn2)CC1,inactive,442.3130000000003,3.978500000000003,0.0,5.0,4.300000202445418
CHEMBL1894744,COc1cccc(CN2CCNC(=O)C2CC(=O)N2CCOc3ccccc3C2)c1OC,inactive,439.5120000000002,1.8154999999999994,1.0,6.0,4.450000476425332
CHEMBL3192054,Clc1cccc(N/N=C(\Cc2nc3ccccc3[nH]2)c2ccccc2)c1,inactive,360.848,5.275200000000003,2.0,3.0,4.349999603463148
CHEMBL1592374,O=C(Cn1c(=O)nc(-c2ccccc2)c2cc(Cl)ccc21)NCc1ccccc1,inactive,403.86900000000014,4.033300000000002,1.0,4.0,4.849999245077863
CHEMBL1321460,O=C(COC(=O)c1ccc(Cl)cc1O)NC(=O)C1COc2ccccc2O1,inactive,391.76300000000015,1.6851999999999998,2.0,7.0,4.300000202445418
CHEMBL1559225,CCC(C(=O)Nc1ccccc1OC)n1c(C(=O)OC)cc2ccsc21,inactive,372.4460000000001,4.087800000000003,1.0,6.0,4.40000018605658
CHEMBL1367644,COc1ccccc1CNC(=O)CSc1ncc(S(=O)(=O)c2ccc(C)c(Cl)c2)c(=O)[nH]1,inactive,493.9940000000002,2.9816200000000004,2.0,7.0,4.349999603463148
CHEMBL1494308,CCc1ccc(NC(=O)Cn2c(=O)c(-c3ccccc3NC(C)=O)nc3ccccc32)cc1,inactive,440.50300000000016,4.2230000000000025,2.0,5.0,4.949999401714238
CHEMBL3192059,C/C(CCC(C)C)=N\Nc1cc(C)c2ccccc2n1,inactive,269.392,4.767220000000004,1.0,3.0,4.450000476425332
CHEMBL1469710,O=C(NCc1ccco1)C1CCN(C(=O)c2cc3sccc3n2Cc2ccc(Cl)cc2)CC1,inactive,482.0050000000002,5.166100000000005,1.0,5.0,4.450000476425332
CHEMBL1563354,CC(C)=C1SC(N2CCN(c3ccc(C)c(Cl)c3)CC2)=NC1=O,active,349.88700000000017,3.6937200000000026,0.0,4.0,6.400007822415902
CHEMBL1573390,COc1ccc(OC)c2c1cc(C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)O)c1ccccc1)n2C,inactive,439.46800000000013,2.2558999999999996,3.0,6.0,4.450000476425332
CHEMBL3182823,CCN(CC)CCCNC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2c1c1ccccc1n2C,inactive,461.56600000000026,3.3477000000000015,1.0,7.0,5.0
CHEMBL1459404,NC(=O)CC(NC(=O)Cc1cccc2ccccc12)c1ccc(NCCc2ccccc2F)c([N+](=O)[O-])c1,inactive,514.5570000000002,4.8171000000000035,3.0,5.0,4.349999603463148
CHEMBL1416537,O=C(NCc1cccs1)C1CCN(S(=O)(=O)N2CCCC2)CC1,inactive,357.50100000000026,1.4168999999999996,1.0,4.0,4.499999678657065
CHEMBL1301052,CCN(CC)c1ccc(N/C=C2/C(=O)NC(=O)N(c3ccc(OC)cc3)C2=O)cc1,inactive,408.45800000000014,3.1202000000000014,2.0,6.0,4.550000451689026
CHEMBL1479679,COc1ccc2oc(-c3cccc(NC(=O)CSc4ccc(Cl)cc4)c3)nc2c1,inactive,424.9090000000001,5.887600000000003,1.0,5.0,4.40000018605658
CHEMBL2361277,CCOc1ccccc1CNC(=O)C1CCN(S(=O)(=O)c2ccc3c(ccn3C)c2)CC1,inactive,455.5800000000002,3.294100000000002,1.0,5.0,4.149999867728904
CHEMBL1604949,Cc1ccn2c(=O)cc(COc3ccc(NC(=O)c4ccccc4F)cc3)nc2c1,active,403.41300000000007,3.973320000000003,1.0,5.0,7.0
CHEMBL1355559,COc1ccc(N(CC(=O)NCCc2ccccc2)S(=O)(=O)c2ccccc2)c(OC)c1,inactive,454.5480000000002,3.258000000000002,1.0,5.0,4.749999855918706
CHEMBL3192091,CN(C)/N=C/C=C1\CC/C(=C\c2ccc(Br)cc2)C1=O,inactive,333.22900000000004,3.6692000000000027,0.0,3.0,4.499999678657065
CHEMBL1523166,COc1cccc(N2C(=O)CSC23C(=O)N(Cc2ccccc2)c2ccccc23)c1,inactive,416.50200000000007,4.174800000000003,0.0,4.0,4.59999938302362
CHEMBL353026,Cc1nc2cc([N+](=O)[O-])ccc2[nH]1,inactive,177.163,1.7795199999999998,1.0,3.0,4.899998417198648
CHEMBL3192095,COc1ccc(/N=C/c2[nH]c3ccccc3c2O)cc1,inactive,266.3,3.6327000000000016,2.0,3.0,4.499999678657065
CHEMBL1428015,N#CC(C(=O)OCc1ccccc1)c1nc2ccccc2nc1N1CCOCC1,inactive,388.42700000000025,2.816980000000001,0.0,7.0,4.550000451689026
CHEMBL1443941,NS(=O)(=O)c1ccc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)cc1,inactive,415.47100000000006,2.1290999999999993,2.0,5.0,5.0
CHEMBL1521368,O=[N+]([O-])c1ccc(-c2c(-c3ccccc3)ncc3ccc(F)cc23)cc1,inactive,344.3450000000001,5.616100000000004,0.0,3.0,4.450000476425332
CHEMBL1577798,Cc1cc(C)n(-c2c(F)c(F)c(CO)c(F)c2F)n1,active,274.217,2.5378400000000014,1.0,3.0,6.599980364934842
CHEMBL3392018,Br.Cc1ccc(C(=O)Cn2c(=N)n(CCN3CCOCC3)c3ccccc32)cc1,inactive,459.3880000000003,3.023690000000001,1.0,6.0,4.200000237109354
CHEMBL3192106,CSC(=N/c1cc(Cl)ccc1Cl)/C(C#N)=C(/O)c1ccco1,inactive,353.2300000000001,5.472280000000002,1.0,5.0,4.499999678657065
CHEMBL1872271,CC(C)(C)c1nc2c(s1)CCc1onc(-c3ccc(Br)cc3)c1-2,active,389.318,5.623700000000004,0.0,4.0,6.450016388840311
CHEMBL3192110,O=C(COc1cccc2ccccc12)N/N=C/c1ccccc1OCc1ccc(C(=O)O)cc1,inactive,454.48200000000026,4.646100000000003,2.0,5.0,4.40000018605658
CHEMBL1460407,Cc1ccc(C(=O)/C=C/c2ccc3c(c2)OCCO3)c(O)c1,inactive,296.322,3.3679200000000016,1.0,4.0,4.250000251143582
CHEMBL1569309,CCCOc1cccc(C(=O)Nc2cccnc2)c1,inactive,256.305,3.122700000000001,1.0,3.0,4.450000476425332
CHEMBL1874904,CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(C)c3C2c2ccc(C(C)(C)C)cc2)cc1,inactive,417.5090000000001,4.9421200000000045,1.0,4.0,4.40000018605658
CHEMBL1710524,COc1cc2c(cc1OC)C(C)N(CCc1ccc(Cl)cc1)CC2.O=C(O)/C=C\C(=O)O,active,461.94200000000023,4.230800000000002,2.0,5.0,6.299988937677887
CHEMBL1432133,CN1CCN(C(=O)C2=C[C@H](c3coc4ccccc4c3=O)C[C@H](OCc3ccc(CO)cc3)O2)CC1,inactive,490.5560000000004,2.990000000000001,1.0,7.0,4.349999603463148
CHEMBL1573403,Cc1ccccc1-n1c(/C=C/c2ccc(N(C)C)cc2)nc2ccccc2c1=O,active,381.47900000000016,4.930520000000004,0.0,4.0,6.250031916490597
CHEMBL1569333,CCc1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,inactive,277.323,3.4674000000000014,1.0,3.0,4.550000451689026
CHEMBL1512001,Cc1ccc(CCNc2nc3ccccc3c3nc(-c4ccccc4)nn23)cc1,inactive,379.4670000000001,4.907520000000004,1.0,5.0,4.349999603463148
CHEMBL1514201,COc1ccc(N2C(=O)CSC23C(=O)N(Cc2ccc(C)cc2)c2ccccc23)cc1Cl,inactive,464.97400000000016,5.136620000000004,0.0,4.0,4.300000202445418
CHEMBL1905463,Cc1cc(Cl)ccc1OCc1nc(-c2ccc(-n3cccc3)cc2)no1,inactive,365.82000000000005,5.068120000000004,0.0,5.0,4.349999603463148
CHEMBL2139759,O=C(Cc1cccc(NC(=O)C2CCN(S(=O)(=O)c3cccc([N+](=O)[O-])c3)CC2)c1)Nc1cccc(C(=O)N2CCCCC2)c1,inactive,633.7269999999999,4.441500000000004,2.0,7.0,4.40000018605658
CHEMBL1558081,COc1cccc(-c2cc3nc(-c4ccccc4)cc(N4CCCC(O)C4)n3n2)c1,inactive,400.4820000000002,4.033000000000003,1.0,6.0,4.450000476425332
CHEMBL1451113,COc1ccc(-n2c(/C=C3/C(=O)Nc4ccccc43)nc3ccccc3c2=O)cc1,inactive,395.4180000000001,3.8870000000000022,1.0,5.0,4.250000251143582
CHEMBL1358578,CCOc1ccc(CNS(=O)(=O)c2ccc(-c3coc(C)n3)cc2)cc1OC,active,402.47200000000015,3.535820000000003,1.0,6.0,6.550059011226662
CHEMBL1395381,COC(=O)c1cc(Cl)ccc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(Br)cc2)c(=O)[nH]1,inactive,572.8460000000002,3.5360000000000014,2.0,8.0,4.349999603463148
CHEMBL1729679,O=C(Cn1cc(COc2ccccc2C(F)(F)F)nn1)c1ccc(O)cc1,active,377.32200000000006,3.4644000000000013,1.0,6.0,6.450016388840311
CHEMBL1610404,N#Cc1ccc(COc2cccc3cccnc23)cc1,inactive,260.296,3.685480000000002,0.0,3.0,4.499999678657065
CHEMBL1466196,Cc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3cc([N+](=O)[O-])ccc32)c1,inactive,348.3180000000001,2.3954200000000005,1.0,6.0,4.349999603463148
CHEMBL1355602,CC(C)=C[C@@H]1C[C@H](C)[C@H]2CC[C@H](C)c3c(O)c(O)c(C)c1c32,inactive,300.44200000000006,5.4767200000000065,2.0,2.0,4.650000220873455
CHEMBL1352936,CCc1nc(SCC(=O)Nc2nc3c(s2)CCCC3)c2ccccc2n1,inactive,384.5300000000002,4.258300000000003,1.0,6.0,4.300000202445418
CHEMBL1354545,COc1ccccc1NC(=O)C1=C(C)Nc2nc(-c3ccco3)nn2C1c1cccc(C)c1,inactive,441.4910000000001,4.782720000000003,2.0,7.0,4.349999603463148
CHEMBL1880208,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)Cn3cc(CCCCN)nn3)CC2)n1.Cl,inactive,652.201,-0.553399999999993,2.0,15.0,4.100000128334196
CHEMBL1609070,Oc1ccc(NCc2cccc(OCc3ccc(F)cc3)c2)cc1,inactive,323.367,4.722400000000003,2.0,3.0,4.40000018605658
CHEMBL1358166,COC(=O)C1=C(CCc2ccccc2)NC(=O)NC1c1ccc(Br)cc1,active,415.2870000000001,3.8629000000000016,2.0,3.0,6.599980364934842
CHEMBL1408972,COc1ccc(OC)c(NP(=O)(Oc2ccccc2)Oc2ccccc2)c1,inactive,385.35600000000005,5.381800000000004,1.0,5.0,4.349999603463148
CHEMBL156959,NC1=C(Cl)C(=O)c2ccccc2C1=O,inactive,207.61599999999999,1.4747000000000001,1.0,3.0,4.59999938302362
CHEMBL1600312,CCc1nn(-c2ccccc2)c2nc(-c3ccccc3OC)c3cc(OC)c(OC)cc3c12,active,439.51500000000027,5.828900000000005,0.0,6.0,6.0
CHEMBL3192145,COc1ccccc1/C=N/N1CCN(c2ccc(Cl)cc2)CC1,inactive,329.831,3.5047000000000024,0.0,4.0,4.349999603463148
CHEMBL1347868,CCOC(=O)Cn1nc(C)c(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1C,inactive,376.36900000000014,1.9887399999999995,1.0,8.0,4.59999938302362
CHEMBL1883807,CCOC(=O)CN(C(=O)COc1nc(C)cc(C)c1C#N)c1ccc(Cl)cc1,inactive,401.85000000000014,3.198620000000002,0.0,6.0,5.0
CHEMBL1483288,CN(C)c1ccc(/C=C/c2cccc[n+]2[O-])cc1,inactive,240.30599999999998,2.5564,0.0,2.0,4.40000018605658
CHEMBL1407245,Nc1cc(N2CCCCCC2)c2nonc2c1[N+](=O)[O-],inactive,277.28400000000005,2.0936,1.0,7.0,4.40000018605658
CHEMBL1516549,Brc1ccc(C2=CC(c3cccs3)n3ncnc3N2)cc1,inactive,359.252,4.158100000000003,1.0,5.0,4.499999678657065
CHEMBL1403066,O=C(Nc1ccccc1)c1ccc(=O)n(Cc2cccc(Cl)c2)c1,inactive,338.794,3.8023000000000025,1.0,3.0,5.0
CHEMBL1528757,Nc1cc(N)c(OCC(F)(F)F)cc1OCC(F)(F)F,inactive,304.18999999999994,2.733200000000001,2.0,4.0,4.59999938302362
CHEMBL1403674,COCCn1c(C)cc(O)c(C(c2ccccc2)N2CCC(C)CC2)c1=O,inactive,370.4930000000003,3.330020000000002,1.0,5.0,4.450000476425332
CHEMBL1527348,Cc1ccc(Cl)cc1NC(=O)C(=O)NCC(c1cccnc1)N1CCc2ccccc21,inactive,434.9270000000002,3.9021200000000027,2.0,4.0,4.450000476425332
CHEMBL1735186,Cc1nn(-c2ccc(Cl)cn2)c2c1C(=O)CC(C)(C)C2Br,active,368.662,4.277720000000003,0.0,4.0,6.400007822415902
CHEMBL1863912,CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)NCCc2ccc(F)cc2)cc1,inactive,412.4860000000001,3.623300000000002,1.0,3.0,4.450000476425332
CHEMBL1590787,O=C(O)Cn1nnc(-c2ccc(OCc3cccc(C(F)(F)F)c3)cc2)n1,inactive,378.31000000000006,3.0225000000000017,1.0,6.0,4.349999603463148
CHEMBL2133551,Cc1ccc(CNC(=O)c2ccc(-c3nc(CS(=O)(=O)c4ccc(C)cc4)c(C)o3)cc2)cc1,active,474.5820000000002,5.170760000000005,1.0,5.0,6.250031916490597
CHEMBL3182863,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NS(=O)(=O)c3ccc(F)cc3)c2O[C@H]1CN(C)S(=O)(=O)c1cn(C)cn1,active,609.7020000000001,1.9008,2.0,9.0,6.599980364934842
CHEMBL1472974,Cc1ccc(Cl)cc1NC(=O)N1CCC(CN2CCCCCC2)CC1,active,363.93300000000033,4.7683200000000046,1.0,2.0,6.400007822415902
CHEMBL1897099,Cc1ccccc1-c1nc2scc(CCNS(=O)(=O)c3ccccc3)n2n1,inactive,398.5130000000001,3.2872200000000014,1.0,6.0,4.40000018605658
CHEMBL3192178,O=C(N/N=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1)c1cccnc1,inactive,336.307,3.013700000000001,1.0,6.0,4.800000874803203
CHEMBL1986522,CC(C)CN(C(=O)COC(=O)CCSc1ccc(Cl)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,active,545.0610000000003,3.535100000000001,2.0,8.0,6.599980364934842
CHEMBL1401888,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2ccc(Cl)cc2Cl)o1,active,431.3190000000001,5.337900000000004,1.0,4.0,6.50003813440381
CHEMBL1965814,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1cc2ccccc2o1,inactive,344.37000000000006,4.445600000000002,2.0,4.0,4.550000451689026
CHEMBL1549810,COc1ccccc1NC(=O)N(Cc1ccccc1)C1=NCC(C)S1,inactive,355.4630000000001,4.220600000000003,1.0,4.0,4.40000018605658
CHEMBL1433468,CC(C)CC(NS(=O)(=O)c1ccccc1S(=O)(=O)NC(CC(C)C)C(=O)O)C(=O)O,inactive,464.56200000000024,1.2418000000000007,4.0,6.0,4.349999603463148
CHEMBL1594002,O=C(OCc1c(-c2ccccc2)ncc2ccccc12)c1ccc(Cl)cc1Cl,inactive,408.2840000000001,6.565600000000003,0.0,3.0,4.40000018605658
CHEMBL1710474,COc1ccc2c3c([nH]c2c1)[C@H]1C[C@H]2[C@H](C[C@@H](O)[C@H](OC)[C@H]2C(=O)O)CN1CC3.Cl,inactive,436.9360000000002,2.614000000000001,3.0,5.0,3.9500001758445906
CHEMBL1700648,Nc1c(Cl)cc(-c2csc(NC(CO)c3nc4ccccc4n3CCOCCO)n2)cc1Cl,inactive,508.43100000000027,4.203200000000003,4.0,9.0,4.40000018605658
CHEMBL1869542,Cc1ccc(SCCNC(=O)CN(c2ccccc2)S(=O)(=O)N(C)C)cc1,inactive,407.56100000000015,2.5163200000000003,1.0,4.0,4.59999938302362
CHEMBL1887375,COc1ccc(N2CCN(C(=O)CCn3c(=O)[nH]c4cc(OC)c(OC)cc4c3=O)CC2)cc1,active,468.51000000000033,1.4545000000000006,1.0,8.0,6.550059011226662
CHEMBL1729773,COc1ccccc1NS(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2ccco2)c1,inactive,457.50800000000027,3.177900000000001,2.0,7.0,4.949999401714238
CHEMBL1414736,COc1ccc(N(CC(=O)Nc2cc(C)ccc2C)S(=O)(=O)c2ccc(OC)c(OC)c2)cc1,active,484.57400000000024,4.163240000000004,1.0,6.0,6.599980364934842
CHEMBL1441624,Cc1ccc(OCc2nc3ccccc3n2CC(C)C)cc1,inactive,294.398,4.579720000000004,0.0,3.0,4.499999678657065
CHEMBL1869543,C=CCOC(=O)C1=C[C@H](c2csc3ccccc23)C[C@H](OCc2ccc(CO)cc2)O1,inactive,436.5290000000003,5.053500000000006,1.0,6.0,4.349999603463148
CHEMBL1329390,CCOc1cc(S(=O)(=O)n2nc(C)cc2C)ccc1Br,inactive,359.245,2.8981400000000015,0.0,5.0,4.349999603463148
CHEMBL1735070,CSc1ccc(CCNC(=O)c2cc(C)nc3c2c(C)nn3-c2cccc(F)c2)cc1,active,434.54000000000013,4.870840000000004,1.0,5.0,6.50003813440381
CHEMBL1515629,N#Cc1ccccc1NC(=O)CSc1nc(-c2ccccc2)cc(C(F)(F)F)c1C#N,inactive,438.434,5.241560000000002,1.0,5.0,4.450000476425332
CHEMBL1346096,CC(=O)Nc1ccc(NC2=Nc3ccccc3N3C2=Nc2c(c(C)nn2-c2ccccc2)C3c2ccccc2)cc1,inactive,537.6270000000003,6.934420000000006,2.0,7.0,4.59999938302362
CHEMBL1587286,Fc1ccc(NC2=NN=C(c3cc(F)ccc3F)CS2)cc1,inactive,321.32700000000006,4.022900000000002,1.0,4.0,4.749999855918706
CHEMBL1874766,O=[N+]([O-])c1cccc(CP(=O)(c2ccccc2)c2ccccc2)c1,active,337.31500000000005,4.108900000000002,0.0,3.0,6.899974269892137
CHEMBL1508374,CCCCN(CC(O)COc1cccc(C)c1)CC(O)COc1cccc(C)c1,inactive,401.54700000000014,3.5851400000000027,2.0,5.0,4.450000476425332
CHEMBL1597313,CC(=O)c1sc2c(c1C)c(=O)n(-c1ccc(Cl)cc1)c(=O)n2Cc1ccc(Cl)cc1,inactive,459.35400000000016,5.080020000000004,0.0,6.0,4.849999245077863
CHEMBL1465322,CN1/C(=C\C=C2/SC(=S)N(CC(=O)O)C2=O)C(C)(C)c2ccccc21,inactive,374.48700000000014,3.1267000000000014,1.0,5.0,4.59999938302362
CHEMBL1604923,CC1CCN(C(=O)CSc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)n2)CC1,inactive,413.4400000000001,4.6521000000000035,0.0,4.0,4.40000018605658
CHEMBL1383619,COc1ccc(C2=NOC(C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)C2)cc1,inactive,406.4420000000001,2.624720000000001,1.0,7.0,4.349999603463148
CHEMBL1897224,CC1(C)O[C@H]2CC(=O)OC[C@@]23C1CC(=O)[C@]1(C)C3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,inactive,470.51800000000026,3.137400000000002,0.0,8.0,4.800000874803203
CHEMBL1874768,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccccc2)OCc2ccccc2-c2c(n(C)c3ccccc23)C1=O,inactive,539.6760000000003,4.975400000000004,1.0,5.0,4.450000476425332
CHEMBL1442882,COc1ccc(-c2cc(OC(=O)c3cccc(C)c3)c3c(C)oc(C)c3c(=O)c2)cc1,inactive,414.4570000000002,5.613060000000004,0.0,5.0,4.349999603463148
CHEMBL1729800,O=C1CC[C@H](O)CCN1CCSc1ccc(Br)cc1,active,344.274,2.914600000000001,1.0,3.0,6.599980364934842
CHEMBL1886804,CN(C)S(=O)(=O)c1cccc(C(=O)NCC2CCCCC2)c1,inactive,324.44600000000014,2.247,1.0,3.0,4.450000476425332
CHEMBL2141062,COc1cc(C(C)=O)ccc1OCC(=O)NCc1ccccc1CN1CCCC1,active,396.4870000000002,3.1888000000000014,1.0,5.0,6.50003813440381
CHEMBL1725226,CCOC(=O)[C@@H]1[C@H]2COc3cc(OC)ccc3[C@H]2N2C(=O)N(c3ccc(Br)cc3)C(=O)[C@]12C,inactive,515.3600000000001,3.927800000000003,0.0,6.0,4.250000251143582
CHEMBL1425446,O=C(COC(=O)CCN1C(=O)/C(=C\C=C\c2ccccc2)SC1=S)Nc1cc(F)ccc1F,inactive,488.5370000000001,4.294200000000004,1.0,6.0,4.499999678657065
CHEMBL1451769,O=C(c1cc(-c2ccc(Cl)cc2)on1)N1CCCC1,active,276.723,3.2310000000000016,0.0,3.0,6.15002808767115
CHEMBL1977301,COc1ccc(OC)c2[nH]c(C(=O)N/N=C/c3ccccc3O)cc12,inactive,339.35100000000006,2.6546000000000003,3.0,5.0,4.40000018605658
CHEMBL1354615,COCc1cc(C)nc2sc3c(c12)NC(c1ccc(NC(C)=O)cc1)N(c1ccc(C)cc1)C3=O,inactive,486.5970000000002,5.789040000000005,2.0,6.0,2.700000003258169
CHEMBL1523050,COc1ccc(-c2noc(N3CCN(c4ccc(C)cc4)C(C)C3)n2)cc1OC,active,394.47500000000014,3.777320000000003,0.0,7.0,6.250031916490597
CHEMBL2356785,CSCC[C@H](NC(=O)C1CCCC1)c1nc2ccccc2[nH]1,inactive,317.45799999999997,3.6635000000000018,2.0,3.0,4.300000202445418
CHEMBL1874781,COc1ccc(-c2nc(CN3C(=O)CN=C(c4ccccc4)c4cc(Cl)ccc43)c(C)o2)cc1,inactive,471.94400000000013,5.696220000000005,0.0,5.0,4.40000018605658
CHEMBL1880245,COc1ccc(CCC(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccc(Cl)cc2)cc1,inactive,448.95000000000016,4.800500000000004,1.0,3.0,3.499999953328896
CHEMBL1705243,COC(=O)[C@]1(C)N[C@H](CN(C)S(=O)(=O)c2ccc(C(C)(C)C)cc2)[C@@H]2C(=O)N(C)C(=O)[C@@H]21.O=C(O)C(F)(F)F,active,579.5940000000004,1.3724000000000007,2.0,8.0,6.400007822415902
CHEMBL1886345,COCOCCn1cc(CN2CCS(=O)(=O)N(Cc3ccc(-c4ccc(Cl)c(Cl)c4)cc3)C(C(C)C)C2=O)nn1,active,610.5640000000001,4.071200000000004,0.0,8.0,7.400116927926312
CHEMBL1720027,CCOc1ccc(CNC(=O)c2cc3ccccn3n2)cc1OC,inactive,325.36800000000005,2.6716000000000006,1.0,5.0,4.499999678657065
CHEMBL1437625,CCc1cccc(C)c1NC(=O)COCc1cc(-c2ccc3c(c2)OCO3)on1,active,394.4270000000001,4.096420000000003,1.0,6.0,6.50003813440381
CHEMBL1551069,Cc1ccc(C(=O)c2sc(Nc3ccccc3)c(S(=O)(=O)c3ccccc3)c2N)c(C)c1,inactive,462.59600000000023,5.754540000000004,2.0,6.0,4.849999245077863
CHEMBL1594191,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(Cl)cc1,inactive,393.84800000000007,4.132920000000002,2.0,5.0,4.349999603463148
CHEMBL1373217,COc1ccc(OC)c(-c2cc(C(=O)N3CCc4ccccc4C3)no2)c1,inactive,364.40100000000007,3.5573000000000023,0.0,5.0,4.499999678657065
CHEMBL1486418,COC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2ccc([N+](=O)[O-])cc2)nc1C,inactive,483.45800000000025,3.8306400000000025,1.0,10.0,4.650000220873455
CHEMBL1417168,O=C(NN1C(=O)/C(=C/c2ccc(O)c(O)c2)SC1=S)c1ccccc1,inactive,372.4270000000001,2.644000000000001,3.0,6.0,4.049999969853415
CHEMBL1513950,COc1ccccc1-c1[nH]c(C(=O)NCC2CCCO2)cc2c3ccccc3nc1-2,inactive,401.4660000000001,4.252100000000003,2.0,4.0,4.40000018605658
CHEMBL1732782,C=CS(=O)(=O)c1c2cc(OC)ccc2nc2ccc(OC)cc12,inactive,329.37700000000007,3.322400000000002,0.0,5.0,4.349999603463148
